當 我 一 個 人 的 時 候	0.2 0.8 0.2 0.3 0.3 0.3 0.8 0.2
那 天 醒 來 忽 然 想 開	0.5 0.2 0.5 0.5 0.2 0.2 0.5 0.5
不 願 再 做 等 待 的 女 孩	0.5 0.2 0.5 0.5 0.2 0.2 0.5 0.5 0.2
拿 掉 戒 指 紮 起 馬 尾	0.5 0.2 0.5 0.5 0.2 0.2 0.5 0.5
開 始 不 再 想 你 姿 態	0.5 0.2 0.5 0.5 0.2 0.2 0.5 0.5
接 受 無 奈	0.5 0.2 0.5 0.5
承 認 失 敗	0.5 0.2 0.5 0.5
她 才 是 你 的 愛	0.5 0.2 0.5 0.5 0.2 0.2
寂 寞 伴 隨	0.5 0.2 0.5 0.5
自 由 色 彩	0.5 0.2 0.5 0.5
迎 面 來	0.5 0.2 0.5
頭 髮 甩 甩 大 步 的 走 開	0.5 0.2 0.5 0.5 0.2 0.2 0.5 0.5 0.2
不 憐 憫 心 底 小 小 悲 哀	0.5 0.2 0.5 0.5 0.2 0.2 0.5 0.5 0.2
揮 手 Bye-Bye 祝 你 們 愉 快	0.5 0.2 0.5 0.5 0.2 0.2 0.5 0.5
我 會 一 個 人 活 得 精 彩	0.5 0.2 0.5 0.5 0.2 0.2 0.5 0.5 0.2
也 許 明 天 我 會 選 擇	0.5 0.2 0.5 0.5 0.2 0.2 0.5 0.5
自 己 旅 行 不 輕 易 戀 愛	0.5 0.2 0.5 0.5 0.2 0.2 0.5 0.5 0.2
也 許 明 天 我 會 遇 見	0.5 0.2 0.5 0.5 0.2 0.2 0.5 0.5
比 你 更 適 合 的 男 孩	0.5 0.2 0.5 0.5 0.2 0.2 0.5 0.5
點 起 火 一 堆	0.4 0.4 0.2 0.6 1.2
月 夜 沒 有 睡	0.4 0.4 0.2 0.6 1.2
靜 靜 在 深 夜 灑 過 絲 絲 雨 水	0.4 0.4 0.2 0.6 1.2 0.4 0.4 0.2 0.6 1.2 0.4
我 怕 會 失 去	0.4 0.4 0.2 0.6 1.2
你 說 不 要 睡	0.4 0.4 0.2 0.6 1.2
分 秒 願 可 共 對	0.4 0.4 0.2 0.6 1.2 0.4
若 是 沒 顧 累	0.4 0.4 0.2 0.6 1.2
為 何 又 灑 淚	0.4 0.4 0.2 0.6 1.2
命 運 若 真 的 可 以 癡 心 永 許	0.4 0.4 0.2 0.6 1.2 0.4 0.4 0.2 0.6 1.2 0.4
那 怕 有 心 傷	0.4 0.4 0.2 0.6 1.2
那 怕 風 與 浪	0.4 0.4 0.2 0.6 1.2
一 切 亦 可 面 對	0.4 0.4 0.2 0.6 1.2 0.4
誰 愛 我 愛 得 真	0.4 0.4 0.2 0.6 1.2 0.4
怎 會 一 點 也 不 知	0.4 0.4 0.2 0.6 1.2 0.4 0.4
誰 個 會 有 一 天	0.4 0.4 0.2 0.6 1.2 0.4
沒 有 心 事	0.4 0.4 0.2 0.6
情 意 若 延 續 心 生 歉 意	0.4 0.4 0.2 0.6 1.2 0.4 0.4 0.2 0.6
癡 心 與 夢 不 可 同 時	0.4 0.4 0.2 0.6 1.2 0.4 0.4 0.2
若 你 令 我 死 心	0.4 0.4 0.2 0.6 1.2 0.4
離 別 更 輕 易	0.4 0.4 0.2 0.6 1.2
你 若 明 白 今 天 我 已	0.4 0.4 0.2 0.6 1.2 0.4 0.4 0.2
偷 偷 放 下 千 般 愛 意	0.4 0.4 0.2 0.6 1.2 0.4 0.4 0.2
莫 說 為 你 犧 牲 死 也 願 意	0.4 0.4 0.2 0.6 1.2 0.4 0.4 0.2 0.6 1.2
﻿夜 色 這 麼 黑	0.1 0.2 0.5 0.5 0.2
星 光 也 沈 睡	0.1 0.2 0.5 0.5 0.2
沒 有 你 在 身 邊 花 都 開 得 不 美	0.1 0.2 0.5 0.5 0.2 0.1 0.2 0.5 0.2 0.2 0.2 0.2
一 心 只 想 有 你 陪	0.1 0.2 0.5 0.5 0.2 0.1 0.2
不 管 風 雨 天	0.1 0.2 0.5 0.5 0.2
都 在 我 身 邊	0.1 0.2 0.5 0.5 0.2
擁 有 你 的 感 覺 誰 都 不 能 體 會	0.1 0.2 0.5 0.5 0.2 0.1 0.2 0.5 0.2 0.2 0.2 0.2
期 待 著 每 個 明 天	0.1 0.2 0.5 0.5 0.2 0.1 0.2
未 來 的 路 有 你 陪 在 我 左 右	0.1 0.2 0.5 0.5 0.2 0.1 0.2 0.5 0.2 0.2 0.2
縱 然 黑 暗 中 也 不 退 縮	0.1 0.2 0.5 0.5 0.2 0.1 0.2 0.5 0.2
人 問 我 你 是 誰	0.1 0.2 0.5 0.5 0.2 0.1
你 是 誰 我 總 會 說	0.1 0.2 0.5 0.5 0.2 0.1 0.2
心 中 找 到 的 線 索	0.1 0.2 0.5 0.5 0.2 0.1 0.2
滿 天 星 光 點 點	0.1 0.2 0.5 0.5 0.2 0.1
多 像 你 的 雙 眼	0.1 0.2 0.5 0.5 0.2 0.1
所 有 所 有 感 覺	0.1 0.2 0.5 0.5 0.2 0.1
變 得 如 此 的 甜 美	0.1 0.2 0.5 0.5 0.2 0.1 0.2
一 切 因 你 而 起	0.1 0.2 0.5 0.5 0.2 0.1
一 切 很 美 只 因 有 你	0.1 0.2 0.5 0.5 0.2 0.1 0.2 0.5
What a Wonderful Life	0.1 0.2 0.5 0.5
有 你 在 我 身 邊	0.1 0.2 0.5 0.5 0.2 0.1
陪 我 一 千 個 春 天	0.1 0.2 0.5 0.5 0.2 0.1 0.2
所 有 所 有 感 覺	0.1 0.2 0.5 0.5 0.2 0.1
變 的 如 此 的 真 切	0.1 0.2 0.5 0.5 0.2 0.1 0.2
世 界 因 你 改 變	0.1 0.2 0.5 0.5 0.2 0.1
一 切 很 美 只 因 有 你	0.1 0.2 0.5 0.5 0.2 0.1 0.2 0.5
遇 變 遷 不 知 怎 去 處 理	1.3 0.4 1.3 0.4 1.3 0.4 0.4 0.4 0.4
下 意 識 找 些 方 法 逃 避	1.3 0.4 1.3 0.4 1.3 0.4 0.4 0.4 0.4
無 論 你 多 不 高 興	1.3 0.4 1.3 0.4 1.3 0.4 0.4
故 意 挑 剔 生 氣	1.3 0.4 1.3 0.4 1.3 0.4
沉 著 氣 為 了	1.3 0.4 1.3 0.4 1.3
等 新 的 轉 機	1.3 0.4 1.3 0.4 1.3
在 你 不 肯 抽 空 參 與 晚 會 裡	1.3 0.4 1.3 0.4 1.3 0.4 0.4 0.4 0.4 0.4 1.3
仍 獨 個 故 作 最 快 樂 模 樣	1.3 0.4 1.3 0.4 1.3 0.4 0.4 0.4 0.4 0.4
為 你 解 釋 只 因 太 忙	1.3 0.4 1.3 0.4 1.3 0.4 0.4 0.4
掩 飾 真 相	1.3 0.4 1.3 0.4
我 在 笑 相 當 勉 強	1.3 0.4 1.3 0.4 1.3 0.4 0.4
寧 願 你 裝 起 騙 人 面 具	1.3 0.4 1.3 0.4 1.3 0.4 0.4 0.4 0.4
寧 願 你 推 搪 說 疲 累	1.3 0.4 1.3 0.4 1.3 0.4 0.4 0.4
寧 願 不 哼 一 句	1.3 0.4 1.3 0.4 1.3 0.4
我 也 不 想 知 道	1.3 0.4 1.3 0.4 1.3 0.4
其 實 你 另 有 一 位 愛 侶	1.3 0.4 1.3 0.4 1.3 0.4 0.4 0.4 0.4
在 你 不 肯 歸 家 的 這 數 天 裡	1.3 0.4 1.3 0.4 1.3 0.4 0.4 0.4 0.4 0.4 1.3
寧 願 四 處 逛 逛 半 夜 遊 蕩	1.3 0.4 1.3 0.4 1.3 0.4 0.4 0.4 0.4 0.4
獨 對 家 中 的 幾 扇 牆	1.3 0.4 1.3 0.4 1.3 0.4 0.4 0.4
真 空 感 覺	1.3 0.4 1.3 0.4
你 別 去 我 不 知 去 向	1.3 0.4 1.3 0.4 1.3 0.4 0.4 0.4
只 有 我 在 呆 望	1.3 0.4 1.3 0.4 1.3 0.4
這 家 裡 每 個 角 落	1.3 0.4 1.3 0.4 1.3 0.4 0.4
猶 如 圍 牆 冷 漠	1.3 0.4 1.3 0.4 1.3 0.4
即 使 你 沒 有 講	1.3 0.4 1.3 0.4 1.3 0.4
出 走 真 相	1.3 0.4 1.3 0.4
若 要 公 式 的 說 謊	1.3 0.4 1.3 0.4 1.3 0.4 0.4
你 已 經 不 必 再 講	1.3 0.4 1.3 0.4 1.3 0.4 0.4
Hoo Hoo	1.3 0.4
面 對 家 中 的 幾 扇 牆	1.3 0.4 1.3 0.4 1.3 0.4 0.4 0.4
沒 有 家 的 感 覺	1.3 0.4 1.3 0.4 1.3 0.4
如 若 你 別 去	1.3 0.4 1.3 0.4 1.3
我 不 知 去 向	1.3 0.4 1.3 0.4 1.3
她 總 是 不 言 不 語	0.3 0.9 0.4 2.2 1.9 1.6 0.4
黃 昏 等 到 天 微 明	0.3 0.9 0.4 2.2 1.9 1.6 0.4
撥 弄 著 懷 中 那 把 無 弦 琴	0.3 0.9 0.4 2.2 1.9 1.6 0.4 0.4 0.6 0.3
寂 寞 裡 秋 來 春 去	0.3 0.9 0.4 2.2 1.9 1.6 0.4
諾 言 隨 風 都 飄 零	0.3 0.9 0.4 2.2 1.9 1.6 0.4
夢 中 人	0.3 0.9 0.4
還 是 沒 捎 來 一 點 消 息	0.3 0.9 0.4 2.2 1.9 1.6 0.4 0.4 0.6
一 千 零 一 夜	0.3 0.9 0.4 2.2 1.9
沒 有 一 夜 不 思 念	0.3 0.9 0.4 2.2 1.9 1.6 0.4
每 一 個 想 念	0.3 0.9 0.4 2.2 1.9
化 做 不 成 雙 的 蝶	0.3 0.9 0.4 2.2 1.9 1.6 0.4
一 千 零 一 夜	0.3 0.9 0.4 2.2 1.9
沒 有 一 夜 不 流 淚	0.3 0.9 0.4 2.2 1.9 1.6 0.4
流 到 心 裡 面 變 成 雪	0.3 0.9 0.4 2.2 1.9 1.6 0.4 0.4
那 一 夜 一 場 大 雨	0.3 0.9 0.4 2.2 1.9 1.6 0.4
園 裡 的 花 落 滿 地	0.3 0.9 0.4 2.2 1.9 1.6 0.4
那 是 他 為 她 種 的 金 線 菊	0.3 0.9 0.4 2.2 1.9 1.6 0.4 0.4 0.6 0.3
當 有 人 勸 她 放 棄	0.3 0.9 0.4 2.2 1.9 1.6 0.4
她 會 微 笑 著 看 你	0.3 0.9 0.4 2.2 1.9 1.6 0.4
手 心 中	0.3 0.9 0.4
緊 緊 握 著 發 黃 的 回 憶	0.3 0.9 0.4 2.2 1.9 1.6 0.4 0.4 0.6
一 千 零 一 夜	0.3 0.9 0.4 2.2 1.9
夜 夜 看 到 她 思 念	0.3 0.9 0.4 2.2 1.9 1.6 0.4
究 竟 誰 讓 她	0.3 0.9 0.4 2.2 1.9
有 那 麼 憂 鬱 的 臉	0.3 0.9 0.4 2.2 1.9 1.6 0.4
一 千 零 一 夜	0.3 0.9 0.4 2.2 1.9
夜 夜 聽 到 她 流 淚	0.3 0.9 0.4 2.2 1.9 1.6 0.4
不 知 道 該 怎 麼 去 安 慰	0.3 0.9 0.4 2.2 1.9 1.6 0.4 0.4 0.6
是 真 心 都 疼 真 心	0.3 0.9 0.4 2.2 1.9 1.6 0.4
讓 我 就 從 今 夜 起	0.3 0.9 0.4 2.2 1.9 1.6 0.4
在 身 邊	0.3 0.9 0.4
為 她 輕 唱 溫 暖 的 旋 律	0.3 0.9 0.4 2.2 1.9 1.6 0.4 0.4 0.6
我 最 多 原 諒 你	0.4 0.4 0.8 0.4 0.4 0.8
在 那 櫥 窗 外 走 過	0.4 0.4 0.8 0.4 0.4 0.8 0.4
留 下 我	0.4 0.4 0.8
面 對 比 我 愉 快 的 百 貨	0.4 0.4 0.8 0.4 0.4 0.8 0.4 0.4 0.4
原 諒 你 在 這 一 年	0.4 0.4 0.8 0.4 0.4 0.8 0.4
開 心 比 我 多	0.4 0.4 0.8 0.4 0.4
我 一 個 敵 不 過	0.4 0.4 0.8 0.4 0.4 0.8
耀 眼 燈 飾 太 多	0.4 0.4 0.8 0.4 0.4 0.8
我 最 多 遺 憾 你	0.4 0.4 0.8 0.4 0.4 0.8
未 唱 聖 詩 便 分 手	0.4 0.4 0.8 0.4 0.4 0.8 0.4
連 累 我	0.4 0.4 0.8
每 當 天 冷 便 要 穿 風 褸	0.4 0.4 0.8 0.4 0.4 0.8 0.4 0.4 0.4
連 累 我 在 這 關 頭	0.4 0.4 0.8 0.4 0.4 0.8 0.4
慌 張 一 個 走	0.4 0.4 0.8 0.4 0.4
這 一 晚 行 人 路 滿 目 挽 手	0.4 0.4 0.8 0.4 0.4 0.8 0.4 0.4 0.4 0.4
忘 記 了 忽 然 一 周 年	0.4 0.4 0.8 0.4 0.4 0.8 0.4 0.4
卻 似 失 戀 一 萬 年	0.4 0.4 0.8 0.4 0.4 0.8 0.4
那 燈 飾 以 為 我 開 心 一 點	0.4 0.4 0.8 0.4 0.4 0.8 0.4 0.4 0.4 0.4
誰 也 在 未 分 手 之 前	0.4 0.4 0.8 0.4 0.4 0.8 0.4 0.4
趁 快 樂 癡 纏	0.4 0.4 0.8 0.4 0.4
原 來 這 夜 不 見	0.4 0.4 0.8 0.4 0.4 0.8
我 可 以 天 天 都 不 見	0.4 0.4 0.8 0.4 0.4 0.8 0.4 0.4
我 懂 得 原 諒 你	0.4 0.4 0.8 0.4 0.4 0.8
就 算 毛 管 不 溫 暖	0.4 0.4 0.8 0.4 0.4 0.8 0.4
其 實 我	0.4 0.4 0.8
太 多 手 套 若 我 肯 挑 選	0.4 0.4 0.8 0.4 0.4 0.8 0.4 0.4 0.4
能 共 你 熱 戀 一 年	0.4 0.4 0.8 0.4 0.4 0.8 0.4
此 終 不 算 短	0.4 0.4 0.8 0.4 0.4
最 多 怕 寒 夜 被 困 在 戲 院	0.4 0.4 0.8 0.4 0.4 0.8 0.4 0.4 0.4 0.4
忘 記 了 忽 然 一 周 年	0.4 0.4 0.8 0.4 0.4 0.8 0.4 0.4
卻 似 失 戀 一 萬 年	0.4 0.4 0.8 0.4 0.4 0.8 0.4
那 燈 飾 以 為 我 開 心 一 點	0.4 0.4 0.8 0.4 0.4 0.8 0.4 0.4 0.4 0.4
誰 也 在 未 分 手 之 前	0.4 0.4 0.8 0.4 0.4 0.8 0.4 0.4
趁 快 樂 癡 纏	0.4 0.4 0.8 0.4 0.4
寒 流 太 耐 不 見	0.4 0.4 0.8 0.4 0.4 0.8
我 早 已 沒 緣 份	0.4 0.4 0.8 0.4 0.4 0.8
做 你 的 戀 人 一 周 年	0.4 0.4 0.8 0.4 0.4 0.8 0.4 0.4
卻 似 失 戀 一 周 年	0.4 0.4 0.8 0.4 0.4 0.8 0.4
那 燈 飾 以 為 我 開 心 一 點	0.4 0.4 0.8 0.4 0.4 0.8 0.4 0.4 0.4 0.4
全 世 界 甚 麼 都 癡 纏	0.4 0.4 0.8 0.4 0.4 0.8 0.4 0.4
我 卻 未 脫 險	0.4 0.4 0.8 0.4 0.4
但 求 回 家 總 可 以	0.4 0.4 0.8 0.4 0.4 0.8 0.4
忘 記 你 盡 努 力 睡 眠	0.4 0.4 0.8 0.4 0.4 0.8 0.4 0.4
如 果 有 一 天 世 界 已 改 變	0.2 0.2 0.4 0.2 0.2 0.7 0.2 1.2 0.2 0.3
當 滄 海 都 已 成 桑 田	0.2 0.2 0.4 0.2 0.2 0.7 0.2 1.2
你 還 會 不 會 在 我 的 身 邊	0.2 0.2 0.4 0.2 0.2 0.7 0.2 1.2 0.2 0.3
陪 著 我 渡 過 長 夜	0.2 0.2 0.4 0.2 0.2 0.7 0.2
如 果 有 一 天 時 光 都 走 遠	0.2 0.2 0.4 0.2 0.2 0.7 0.2 1.2 0.2 0.3
歲 月 改 變 青 春 的 臉	0.2 0.2 0.4 0.2 0.2 0.7 0.2 1.2
你 還 會 不 會 在 我 的 身 邊	0.2 0.2 0.4 0.2 0.2 0.7 0.2 1.2 0.2 0.3
細 數 昨 日 的 纏 綿	0.2 0.2 0.4 0.2 0.2 0.7 0.2
一 天 一 點 愛 戀	0.2 0.2 0.4 0.2 0.2 0.7
一 夜 一 點 思 念	0.2 0.2 0.4 0.2 0.2 0.7
我 們 不 再 相 信 謊 言	0.2 0.2 0.4 0.2 0.2 0.7 0.2 1.2
不 再 需 要 蜜 語 甜 言	0.2 0.2 0.4 0.2 0.2 0.7 0.2 1.2
一 天 一 點 愛 戀	0.2 0.2 0.4 0.2 0.2 0.7
一 夜 一 點 思 念	0.2 0.2 0.4 0.2 0.2 0.7
給 我 一 句 真 的 誓 言	0.2 0.2 0.4 0.2 0.2 0.7 0.2 1.2
讓 我 可 以 期 待 永 遠	0.2 0.2 0.4 0.2 0.2 0.7 0.2 1.2
日 一 對	0.5 0.5 1.0
夜 一 對	0.5 0.5 1.0
螢 火 一 對 對	0.5 0.5 1.0 0.5 0.5
月 亮 亮 眾 星 伴 隨	0.5 0.5 1.0 0.5 0.5 1.0 0.5
快 看 看 滿 天 星 淚	0.5 0.5 1.0 0.5 0.5 1.0 0.5
日 一 對	0.5 0.5 1.0
夜 一 對	0.5 0.5 1.0
螢 火 一 對 對	0.5 0.5 1.0 0.5 0.5
夜 靜 靜 眾 生 伴 隨	0.5 0.5 1.0 0.5 0.5 1.0 0.5
雨 細 細 有 風 相 聚	0.5 0.5 1.0 0.5 0.5 1.0 0.5
來 一 對	0.5 0.5 1.0
回 亦 一 對	0.5 0.5 1.0 0.5
落 花 一 對 對	0.5 0.5 1.0 0.5 0.5
問 螢 火	0.5 0.5 1.0
照 耀 誰	0.5 0.5 1.0
不 怕 累 怕 孤 獨 睡	0.5 0.5 1.0 0.5 0.5 1.0 0.5
撲 翼 飛 去	0.5 0.5 1.0 0.5
在 長 空 裡	0.5 0.5 1.0 0.5
有 甚 麼 不 對	0.5 0.5 1.0 0.5 0.5
雪 地 冰 天 也 一 對	0.5 0.5 1.0 0.5 0.5 1.0 0.5
共 你 一 往 情 深	0.3 0.3 0.0 1.1 0.0 0.7
兩 家 一 齊 就 冧	0.3 0.3 0.0 1.1 0.0 0.7
情 是 這 樣 甜 美	0.3 0.3 0.0 1.1 0.0 0.7
愛 是 那 麼 天 真	0.3 0.3 0.0 1.1 0.0 0.7
實 找 不 到 原 因	0.3 0.3 0.0 1.1 0.0 0.7
倆 家 這 樣 著 緊	0.3 0.3 0.0 1.1 0.0 0.7
成 日 回 想 起 你	0.3 0.3 0.0 1.1 0.0 0.7
不 分 遠 或 近	0.3 0.3 0.0 1.1 0.0
就 算 爭 執 都 不 要 們	0.3 0.3 0.0 1.1 0.0 0.7 1.1 0.8
記 住 要 珍 惜 這 段 緣 份	0.3 0.3 0.0 1.1 0.0 0.7 1.1 0.8 0.3
遇 上 問 題 駛 乜 亂 呻	0.3 0.3 0.0 1.1 0.0 0.7 1.1 0.8
學 下 底 諗 距 離 便 可 拉 近	0.3 0.3 0.0 1.1 0.0 0.7 1.1 0.8 0.3 0.3
蹦 蹦 蹦 蹦  蹦 蹦 蹦 蹦	0.3 0.3 0.0 1.1 0.0 0.7 1.1 0.8
謝 你 一 往 情 深	0.3 0.3 0.0 1.1 0.0 0.7
你 好 比 條 命 根	0.3 0.3 0.0 1.1 0.0 0.7
何 幸 我 命 途 裡	0.3 0.3 0.0 1.1 0.0 0.7
碰 著 你 這 知 音	0.3 0.3 0.0 1.1 0.0 0.7
月 縱 使 有 晴 陰	0.3 0.3 0.0 1.1 0.0 0.7
兩 顆 心 長 繫 緊	0.3 0.3 0.0 1.1 0.0 0.7
同 摘 每 顆 星 辰	0.3 0.3 0.0 1.1 0.0 0.7
天 荒 愛 莫 泯	0.3 0.3 0.0 1.1 0.0
愛 從 來 沒 保 証	1.3 0.3 0.2 0.3 0.3 1.3
明 日 幸 福 只 怕 化 為 零	1.3 0.3 0.2 0.3 0.3 1.3 0.3 0.2 0.3
誰 不 冀 盼 有 憑 認	1.3 0.3 0.2 0.3 0.3 1.3 0.3
我 如 何 又 適 應	1.3 0.3 0.2 0.3 0.3 1.3
從 旁 望 你 跳 躍 尚 未 定	1.3 0.3 0.2 0.3 0.3 1.3 0.3 0.2 0.3
你 揮 霍 你 個 性	1.3 0.3 0.2 0.3 0.3 1.3
然 而 仍 然 難 敵	1.3 0.3 0.2 0.3 0.3 1.3
過 你 一 雙 眼 睛	1.3 0.3 0.2 0.3 0.3 1.3
默 默 地 凝 望 著 我	1.3 0.3 0.2 0.3 0.3 1.3 0.3
似 閃 閃 晚 星	1.3 0.3 0.2 0.3 0.3
如 給 我 細 讀 你 心 聲	1.3 0.3 0.2 0.3 0.3 1.3 0.3 0.2
一 生 一 愛 情	1.3 0.3 0.2 0.3 0.3
一 天 一 里 程	1.3 0.3 0.2 0.3 0.3
衷 心 保 證 來 日 每 日 更 精 境	1.3 0.3 0.2 0.3 0.3 1.3 0.3 0.2 0.3 0.3 0.3
感 激 這 過 程	1.3 0.3 0.2 0.3 0.3
愛 接 近 完 整	1.3 0.3 0.2 0.3 0.3
無 盡 的 精 彩 的 將 來	1.3 0.3 0.2 0.3 0.3 1.3 0.3 0.2
預 先 今 天 高 興	1.3 0.3 0.2 0.3 0.3 1.3
不 想 不 必 清 醒	1.3 0.3 0.2 0.3 0.3 1.3
愛 原 來 在 呼 應	1.3 0.3 0.2 0.3 0.3 1.3
回 頭 便 竟 得 到 你 回 情	1.3 0.3 0.2 0.3 0.3 1.3 0.3 0.2 0.3
和 煙 花 充 當 背 景	1.3 0.3 0.2 0.3 0.3 1.3 0.3
你 何 時 在 偷 聽	1.3 0.3 0.2 0.3 0.3 1.3
明 白 我 心 怕 獨 自 夜 靜	1.3 0.3 0.2 0.3 0.3 1.3 0.3 0.2 0.3
我 失 去 你 帶 領	1.3 0.3 0.2 0.3 0.3 1.3
然 而 仍 然 紅 著	1.3 0.3 0.2 0.3 0.3 1.3
我 的 一 雙 眼 睛	1.3 0.3 0.2 0.3 0.3 1.3
默 默 地 凝 望 著 你	1.3 0.3 0.2 0.3 0.3 1.3 0.3
再 親 自 承 諾	1.3 0.3 0.2 0.3 0.3
還 親 到 耳 畔 說 一 聲	1.3 0.3 0.2 0.3 0.3 1.3 0.3 0.2
我 沒 有 自 命 灑 脫	0.4 0.4 0.9 0.2 1.1 0.2 1.5
悲 與 喜 無 從 識 別	0.4 0.4 0.9 0.2 1.1 0.2 1.5
得 與 失 重 重 疊 疊	0.4 0.4 0.9 0.2 1.1 0.2 1.5
因 此 傷 心 亦 覺 不 必	0.4 0.4 0.9 0.2 1.1 0.2 1.5 0.4
誰 個 又 會 並 沒 欠 缺	0.4 0.4 0.9 0.2 1.1 0.2 1.5 0.4
曾 心 愛 的 為 何 分 別	0.4 0.4 0.9 0.2 1.1 0.2 1.5 0.4
和 不 愛 的 年 年 月 月	0.4 0.4 0.9 0.2 1.1 0.2 1.5 0.4
一 生 不 可 自 決	0.4 0.4 0.9 0.2 1.1 0.2
誰 人 又 知 道	0.4 0.4 0.9 0.2 1.1
我 的 心 靈 熾 熱	0.4 0.4 0.9 0.2 1.1 0.2
誰 人 又 知 道	0.4 0.4 0.9 0.2 1.1
再 說 已 不 必	0.4 0.4 0.9 0.2 1.1
仍 然 願 一 生 一 世 的 欠 缺	0.4 0.4 0.9 0.2 1.1 0.2 1.5 0.4 0.4 1.1
不 想 再 暴 露 我 於 他 人 前	0.4 0.4 0.9 0.2 1.1 0.2 1.5 0.4 0.4 1.1
你 會 令 誰 人 自 覺 生 可 戀	0.4 0.4 0.9 0.2 1.1 0.2 1.5 0.4 0.4 1.1
即 使 天 天 也 在 變	0.4 0.4 0.9 0.2 1.1 0.2 1.5
停 停 走 走 的 愛 太 傷 人	0.2 0.1 0.1 0.4 0.2 0.4 0.2 0.6 0.6
誰 是 你 注 定 中 的 人	0.2 0.1 0.1 0.4 0.2 0.4 0.2 0.6
有 緣 無 份 的 認 真	0.2 0.1 0.1 0.4 0.2 0.4 0.2
到 最 後 還 是 空 留 餘 恨	0.2 0.1 0.1 0.4 0.2 0.4 0.2 0.6 0.6
最 愛 你 的 人	0.2 0.1 0.1 0.4 0.2
總 是 在 靠 你 最 近 的 地 方 等	0.2 0.1 0.1 0.4 0.2 0.4 0.2 0.6 0.6 0.1 0.2
偏 偏 你 不 是 個 掏 心 人	0.2 0.1 0.1 0.4 0.2 0.4 0.2 0.6 0.6
而 我 卻 愛 你 那 麼 深	0.2 0.1 0.1 0.4 0.2 0.4 0.2 0.6
愛 你 一 生 不 後 悔	0.2 0.1 0.1 0.4 0.2 0.4 0.2
一 輩 子 守 在 你 身 邊	0.2 0.1 0.1 0.4 0.2 0.4 0.2 0.6
不 要 錯 過 你 的 愛	0.2 0.1 0.1 0.4 0.2 0.4 0.2
它 不 能 分 給 任 何 人	0.2 0.1 0.1 0.4 0.2 0.4 0.2 0.6
愛 你 一 生 不 後 悔	0.2 0.1 0.1 0.4 0.2 0.4 0.2
兩 顆 心 永 遠 不 離 分	0.2 0.1 0.1 0.4 0.2 0.4 0.2 0.6
只 要 你 輕 輕 的 一 個 吻	0.2 0.1 0.1 0.4 0.2 0.4 0.2 0.6 0.6
我 願 意 用 一 生 去 等	0.2 0.1 0.1 0.4 0.2 0.4 0.2 0.6
難 忘 你 竟 問 起	0.3 0.5 1.3 0.5 0.3 1.1
怎 生 存 才 富 趣 味	0.3 0.5 1.3 0.5 0.3 1.1 0.3
往 日 常 兒 嬉 說 未 知	0.3 0.5 1.3 0.5 0.3 1.1 0.3 0.5
怎 麼 方 算 做 我 的 驚 喜	0.3 0.5 1.3 0.5 0.3 1.1 0.3 0.5 0.3
情 愛 滋 味	0.3 0.5 1.3 0.5
這 一 個 答 案 太 完 美	0.3 0.5 1.3 0.5 0.3 1.1 0.3 0.5
此 刻 有 某 事 要 告 知 你	0.3 0.5 1.3 0.5 0.3 1.1 0.3 0.5 0.3
從 何 說 起	0.3 0.5 1.3 0.5
你 已 遠 在 客 機	0.3 0.5 1.3 0.5 0.3 1.1
你 處 身 何 方 於 哪 位 置	0.3 0.5 1.3 0.5 0.3 1.1 0.3 0.5 0.3
很 想 講 你 知	0.3 0.5 1.3 0.5 0.3
一 些 最 緊 要 事	0.3 0.5 1.3 0.5 0.3 1.1
是 雨 是 晴 白 晝 與 零 時	0.3 0.5 1.3 0.5 0.3 1.1 0.3 0.5 0.3
總 牽 掛 住	0.3 0.5 1.3 0.5
問 誰 令 我 朝 想 晚 思	0.3 0.5 1.3 0.5 0.3 1.1 0.3 0.5
你 可 知 時 差 的 最 壞 處	0.3 0.5 1.3 0.5 0.3 1.1 0.3 0.5 0.3
它 可 分 開 世 間	0.3 0.5 1.3 0.5 0.3 1.1
可 將 兩 心 變 異	0.3 0.5 1.3 0.5 0.3 1.1
願 每 天 傳 達 一 聲 一 語	0.3 0.5 1.3 0.5 0.3 1.1 0.3 0.5 0.3
當 中 意 義	0.3 0.5 1.3 0.5
變 成 最 驚 喜 的 句 子	0.3 0.5 1.3 0.5 0.3 1.1 0.3 0.5
令 時 日 也 似 被 停 住	0.3 0.5 1.3 0.5 0.3 1.1 0.3 0.5
從 前 我 竟 自 欺	0.3 0.5 1.3 0.5 0.3 1.1
歡 欣 原 來 沒 儲 備	0.3 0.5 1.3 0.5 0.3 1.1 0.3
快 樂 難 留 起 發 現 你	0.3 0.5 1.3 0.5 0.3 1.1 0.3 0.5
可 供 給 最 大 最 多 驚 喜	0.3 0.5 1.3 0.5 0.3 1.1 0.3 0.5 0.3
你 處 身 何 方 於 哪 位 置	0.3 0.5 1.3 0.5 0.3 1.1 0.3 0.5 0.3
很 想 講 你 知	0.3 0.5 1.3 0.5 0.3
一 些 最 緊 要 事	0.3 0.5 1.3 0.5 0.3 1.1
是 雨 是 晴 白 晝 與 零 時	0.3 0.5 1.3 0.5 0.3 1.1 0.3 0.5 0.3
總 牽 掛 住	0.3 0.5 1.3 0.5
